total,ds,scene,siteset,media,ocpa_type
2,201903150255,28,28,0,0
4,201903150255,4,28,0,105
2,201903150255,10,28,0,104
2,201903150300,10,28,0,402
1,201903150300,14,28,4,302
4,201903150300,1,28,0,302
2,201903150305,10,28,0,105
4,201903150305,4,28,0,104
2,201903150305,31,28,0,104
2,201903150305,14,28,0,405
1,201903150305,16,28,0,302
1,201903150310,14,28,4,204
4,201903150310,1,28,0,204
1,201903150315,31,28,0,402
8,201903150315,2,28,0,0
4,201903150315,1,28,0,108
4,201903150315,29,28,0,0
1,201903150315,4,28,0,402
1,201903150315,28,28,0,108
4,201903150320,1,28,0,104
4,201903150320,10,28,0,0
1,201903150320,28,28,0,104
1,201903150325,14,28,4,405
1,201903150325,2,28,0,106
1,201903150335,12,28,0,105
1,201903150335,30,28,0,402
2,201903150335,29,28,0,204
4,201903150335,2,28,0,204
1,201903150335,13,28,0,315
2,201903150345,16,28,0,104
3,201903150345,4,28,0,302
1,201903150345,14,28,0,315
1,201903150345,31,28,0,302
2,201903150345,8,28,0,302
1,201903150350,13,28,0,108
2,201903150350,8,28,0,104
1,201903150350,29,28,0,302
1,201903150350,1,28,4,405
4,201903150350,2,28,0,302
4,201903150350,4,28,0,104
2,201903150350,10,28,0,105
4,201903150355,10,28,0,0
1,201903150355,28,28,0,104
4,201903150355,1,28,0,104
1,201903150400,28,28,0,315
4,201903150400,1,28,0,315
2,201903150400,30,28,0,104
1,201903150400,4,28,0,106
2,201903150405,8,28,0,405
2,201903150405,12,28,0,104
3,201903150405,2,28,0,315
1,201903150410,14,28,4,405
2,201903150415,10,28,0,204
2,201903150415,16,28,0,405
2,201903150415,14,28,0,302
1,201903150415,1,28,0,106
3,201903150415,4,28,0,315
2,201903150420,16,28,0,204
2,201903150420,14,28,0,105
1,201903150420,13,28,0,315
2,201903150420,10,28,0,405
4,201903150420,2,28,0,204
2,201903150420,30,28,0,402
2,201903150420,29,28,0,204
2,201903150425,1,28,4,0
4,201903150425,12,28,0,0
4,201903150425,14,28,0,0
1,201903150430,14,28,4,0
1,201903150430,16,28,0,108
2,201903150430,8,28,0,105
2,201903150430,2,28,0,108
3,201903150435,4,28,0,108
1,201903150435,1,28,0,402
1,201903150435,31,28,0,108
2,201903150435,12,28,0,204
4,201903150435,2,28,0,105
2,201903150435,29,28,0,105
1,201903150435,1,28,4,204
1,201903150435,10,28,0,302
2,201903150440,31,28,0,104
4,201903150440,4,28,0,104
2,201903150440,10,28,0,105
2,201903150440,14,28,0,405
2,201903150440,16,28,0,302
1,201903150440,13,28,0,108
2,201903150445,8,28,0,204
2,201903150445,14,28,0,108
1,201903150445,12,28,0,108
2,201903150450,30,28,0,405
4,201903150450,13,28,0,0
4,201903150450,1,28,0,302
4,201903150455,12,28,0,0
2,201903150455,1,28,4,0
1,201903150500,16,28,0,402
5,201903150500,8,28,0,0
4,201903150500,31,28,0,0
2,201903150505,8,28,0,204
2,201903150505,14,28,0,108
4,201903150505,30,28,0,0
4,201903150505,4,28,0,204
2,201903150510,12,28,4,0
2,201903150510,2,28,0,108
10,201903150510,1,28,0,0
2,201903150510,10,28,0,104
3,201903150510,4,28,0,105
2,201903150510,28,28,0,0
2,201903150510,31,28,0,105
2,201903150510,8,28,0,105
1,201903150515,14,28,4,405
2,201903150520,10,28,0,204
2,201903150520,16,28,0,405
2,201903150520,14,28,0,302
1,201903150520,1,28,0,106
3,201903150520,4,28,0,315
1,201903150525,13,28,0,108
1,201903150525,1,28,4,405
1,201903150525,29,28,0,302
2,201903150525,2,28,0,302
2,201903150525,8,28,0,104
2,201903150525,31,28,0,104
2,201903150530,16,28,0,104
3,201903150530,4,28,0,302
2,201903150530,14,28,0,315
1,201903150530,31,28,0,302
2,201903150530,8,28,0,302
3,201903150535,16,28,0,0
4,201903150540,1,28,0,104
2,201903150540,28,28,0,104
4,201903150540,10,28,0,0
1,201903150545,14,28,4,405
4,201903150545,1,28,0,405
2,201903150550,14,28,0,104
1,201903150550,16,28,0,315
4,201903150550,4,28,0,405
2,201903150550,13,28,0,204
2,201903150550,31,28,0,405
2,201903150550,8,28,0,405
2,201903150550,12,28,0,104
5,201903150555,8,28,0,0
1,201903150555,16,28,0,402
4,201903150555,1,28,0,105
4,201903150600,1,28,0,405
2,201903150600,30,28,0,302
2,201903150605,1,28,4,0
4,201903150605,12,28,0,0
4,201903150605,14,28,0,0
4,201903150610,14,28,0,0
4,201903150615,1,28,0,204
1,201903150615,12,28,4,204
2,201903150615,30,28,0,105
1,201903150615,28,28,0,204
3,201903150620,2,28,0,315
2,201903150620,29,28,0,315
2,201903150620,8,28,0,405
2,201903150620,12,28,0,104
1,201903150620,16,28,0,315
1,201903150625,1,28,0,205
2,201903150625,30,28,0,105
1,201903150625,28,28,0,204
4,201903150625,1,28,0,204
1,201903150625,12,28,4,204
4,201903150630,1,28,0,105
2,201903150630,30,28,0,204
9,201903150630,4,28,0,0
4,201903150630,2,28,0,402
4,201903150630,31,28,0,0
5,201903150630,8,28,0,0
1,201903150635,29,28,0,315
2,201903150635,2,28,0,315
2,201903150635,12,28,0,104
2,201903150635,8,28,0,405
2,201903150635,31,28,0,405
2,201903150635,13,28,0,204
2,201903150640,31,28,0,104
2,201903150640,10,28,0,105
4,201903150640,4,28,0,104
1,201903150640,16,28,0,302
2,201903150640,14,28,0,405
1,201903150640,13,28,0,108
1,201903150645,30,28,0,302
4,201903150645,1,28,0,405
2,201903150650,8,28,0,405
2,201903150650,12,28,0,104
4,201903150650,2,28,0,315
1,201903150650,29,28,0,315
1,201903150655,8,28,0,315
2,201903150655,29,28,0,405
1,201903150655,1,28,4,302
4,201903150655,2,28,0,405
5,201903150700,13,28,0,0
2,201903150700,30,28,0,405
4,201903150700,1,28,0,302
1,201903150705,12,28,0,315
4,201903150705,2,28,0,104
2,201903150705,29,28,0,104
2,201903150705,8,28,0,302
1,201903150705,31,28,0,302
1,201903150710,8,28,0,315
4,201903150710,2,28,0,405
2,201903150710,29,28,0,405
1,201903150710,1,28,4,302
1,201903150715,14,28,4,405
1,201903150715,2,28,0,106
4,201903150715,1,28,0,405
2,201903150720,8,28,0,104
1,201903150720,1,28,4,405
1,201903150720,29,28,0,302
4,201903150720,2,28,0,302
1,201903150720,13,28,0,108
1,201903150725,4,28,0,106
4,201903150725,1,28,0,315
2,201903150725,30,28,0,104
1,201903150725,28,28,0,315
1,201903150730,13,28,0,108
4,201903150730,2,28,0,302
1,201903150730,1,28,4,405
1,201903150730,29,28,0,302
2,201903150730,8,28,0,104
2,201903150730,31,28,0,104
4,201903150735,16,28,0,0
1,201903150735,28,28,0,108
2,201903150740,29,28,0,405
1,201903150740,1,28,4,302
4,201903150740,2,28,0,405
1,201903150740,8,28,0,315
1,201903150745,31,28,0,402
9,201903150745,2,28,0,0
4,201903150745,1,28,0,108
4,201903150745,29,28,0,0
2,201903150745,4,28,0,402
1,201903150745,28,28,0,108
2,201903150750,10,28,0,315
1,201903150750,12,28,0,108
2,201903150750,31,28,0,204
4,201903150750,4,28,0,204
4,201903150750,30,28,0,0
1,201903150755,4,28,0,106
2,201903150755,30,28,0,104
4,201903150755,1,28,0,315
1,201903150755,28,28,0,315
2,201903150800,12,28,0,104
2,201903150800,8,28,0,405
4,201903150800,2,28,0,315
2,201903150800,14,28,0,104
2,201903150805,8,28,0,104
3,201903150805,2,28,0,302
1,201903150805,1,28,4,405
1,201903150805,29,28,0,302
1,201903150805,13,28,0,108
4,201903150810,1,28,0,405
1,201903150810,30,28,0,302
1,201903150815,4,28,0,106
4,201903150815,1,28,0,315
2,201903150815,30,28,0,104
1,201903150815,28,28,0,315
2,201903150820,16,28,0,105
2,201903150820,14,28,0,204
1,201903150820,8,28,0,108
2,201903150820,13,28,0,104
1,201903150820,10,28,0,302
4,201903150820,2,28,0,105
1,201903150820,1,28,4,204
2,201903150820,29,28,0,105
1,201903150825,8,28,0,315
4,201903150825,2,28,0,405
1,201903150825,1,28,4,302
2,201903150825,29,28,0,405
1,201903150830,13,28,0,108
4,201903150830,2,28,0,302
1,201903150830,29,28,0,302
1,201903150830,1,28,4,405
2,201903150830,8,28,0,104
2,201903150830,31,28,0,104
2,201903150835,1,28,4,0
4,201903150835,12,28,0,0
2,201903150840,10,28,0,402
1,201903150845,16,28,0,402
5,201903150845,8,28,0,0
9,201903150845,4,28,0,0
2,201903150845,29,28,0,402
2,201903150845,30,28,0,204
4,201903150850,16,28,0,0
1,201903150850,28,28,0,108
2,201903150855,8,28,0,204
2,201903150855,14,28,0,108
4,201903150855,4,28,0,204
4,201903150855,30,28,0,0
1,201903150900,31,28,0,108
3,201903150900,1,28,0,402
3,201903150900,4,28,0,108
1,201903150900,1,28,4,204
2,201903150900,29,28,0,105
4,201903150900,2,28,0,105
2,201903150900,12,28,0,204
2,201903150900,13,28,0,104
2,201903150905,12,28,0,204
1,201903150905,1,28,4,204
2,201903150905,29,28,0,105
4,201903150905,2,28,0,105
2,201903150905,1,28,0,402
3,201903150905,4,28,0,108
1,201903150905,31,28,0,108
1,201903150905,8,28,0,108
1,201903150910,10,28,0,315
1,201903150910,12,28,0,108
2,201903150910,31,28,0,204
4,201903150910,30,28,0,0
4,201903150910,4,28,0,204
2,201903150910,14,28,0,108
1,201903150915,14,28,4,204
2,201903150915,14,28,0,402
1,201903150915,12,28,4,204
4,201903150920,1,28,0,204
1,201903150920,1,28,0,205
1,201903150920,28,28,0,204
2,201903150920,30,28,0,105
2,201903150925,4,28,0,315
2,201903150925,14,28,0,302
2,201903150925,1,28,0,106
2,201903150925,16,28,0,405
2,201903150925,10,28,0,204
2,201903150925,29,28,0,405
1,201903150925,1,28,4,302
4,201903150925,2,28,0,405
1,201903150930,14,28,4,405
1,201903150930,2,28,0,106
1,201903150930,30,28,0,302
5,201903150935,8,28,0,0
4,201903150935,1,28,0,105
2,201903150945,31,28,0,204
4,201903150945,4,28,0,204
4,201903150945,30,28,0,0
2,201903150945,10,28,0,315
1,201903150945,12,28,0,108
4,201903150950,1,28,0,302
4,201903150950,13,28,0,0
2,201903150950,30,28,0,405
1,201903150950,14,28,4,302
2,201903150950,10,28,0,402
1,201903150955,14,28,4,204
2,201903150955,14,28,0,402
4,201903150955,1,28,0,204
2,201903151000,14,28,0,108
2,201903151000,8,28,0,204
1,201903151005,16,28,0,302
2,201903151005,14,28,0,405
1,201903151005,4,28,0,403
2,201903151005,31,28,0,104
2,201903151005,10,28,0,105
4,201903151005,4,28,0,104
3,201903151005,2,28,0,302
1,201903151005,1,28,4,405
1,201903151005,29,28,0,302
2,201903151010,10,28,0,402
1,201903151015,30,28,0,315
4,201903151015,1,28,0,104
5,201903151015,10,28,0,0
1,201903151015,28,28,0,104
3,201903151015,1,28,0,403
2,201903151020,8,28,0,105
1,201903151020,16,28,0,108
2,201903151020,14,28,4,0
3,201903151020,4,28,0,105
2,201903151020,10,28,0,104
2,201903151020,28,28,0,0
1,201903151025,31,28,0,108
3,201903151025,4,28,0,108
1,201903151025,1,28,0,402
4,201903151025,2,28,0,105
2,201903151025,29,28,0,105
1,201903151025,1,28,4,204
2,201903151025,12,28,0,204
2,201903151025,13,28,0,104
2,201903151030,16,28,0,104
1,201903151030,31,28,0,302
3,201903151030,4,28,0,302
2,201903151030,14,28,0,315
4,201903151030,2,28,0,104
2,201903151030,29,28,0,104
1,201903151035,14,28,4,405
1,201903151035,2,28,0,106
4,201903151035,1,28,0,405
2,201903151040,10,28,0,302
2,201903151040,13,28,0,104
1,201903151040,8,28,0,108
2,201903151040,16,28,0,105
2,201903151040,14,28,0,204
3,201903151040,4,28,0,108
2,201903151040,1,28,0,402
2,201903151045,1,28,0,403
4,201903151045,10,28,0,0
2,201903151045,28,28,0,104
4,201903151045,1,28,0,104
4,201903151050,16,28,0,0
1,201903151050,28,28,0,108
1,201903151055,30,28,0,302
4,201903151055,1,28,0,405
1,201903151100,1,28,0,205
1,201903151100,28,28,0,204
2,201903151100,30,28,0,105
4,201903151100,1,28,0,204
1,201903151100,12,28,4,204
